Patients;Deaths;Agegroup;PatientsFemales;PatientsMales;PeriodMonths;Periodfrom;Periodto;Periodmean;Mergesplit;Firstauthor;Studyauthor;Studytype;SingleMulticentre;Country;Region;Income;Interval;Pathogen;Streppneumoniae;Neismeningitidis;HaemophInfluenzae;Listeria;Eschcoli;GBS;Staphaureus;Enterobacter;Pseudomonas;Klebsielapneumoniae;Other;Unidentified;Streppneumoniae_A;Neismeningitidis_A;HaemophInfluenzae_A;Listeria_A;Eschcoli_A;GBS_A;Staphaureus_A;Enterobacter_A;Pseudomonas_A;Klebsielapneumoniae_A;Other_A;Unidentified_A;CfrCalc;CfrUci;CfrLci;Mortalityrate;MortalityRateSE
94;39;Neonates;34;57;23.967741935483872;1987-01-01;1988-12-31;1988;No merge and no split;Nathoo;Nathoo (1991) [1987–1988];Observational;single centre;Zimbabwe;Africa;low;1981–1990;na;8;NA;NA;NA;3;57;NA;NA;NA;NA;26;NA;2;NA;NA;NA;2;24;NA;NA;NA;NA;11;NA;0.4148936170212766;0.5451084689027751;0.2846787651397781;41.48936170212766;0.0664361489191319
125;41;Neonates and children;NA;NA;11.967741935483872;1995-06-01;1996-05-31;1995;No merge and no split;Nathoo;Nathoo (1999) [1995–1996];Observational;single centre;Zimbabwe;Africa;low;1991–2000;na;38;NA;11;NA;NA;19;NA;NA;NA;NA;57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.328;0.4284009880429471;0.22759901195705295;32.800000000000004;0.051224993899462785
88;30;Neonates;37;51;131;1981-07-01;1992-06-01;1986;No merge and no split;Nel;Nel (2000) [1981–1992];Observational;single centre;South Africa;Africa;low;1981–1990;na;NA;2;1;1;20;28;NA;NA;NA;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.3409090909090909;0.46290184235342335;0.21891633946475847;34.090909090909086;0.062241199716496144
216;12;Children;NA;NA;131.96774193548387;1988-01-01;1998-12-31;1993;No merge and no split;Neuman;Neuman (2001) [1988–1998];Observational;single centre;United States;N-America;high;1991–2000;na;76;67;73;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;5;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.05555555555555555;0.08698907021143518;0.024122040899675932;5.555555555555555;0.016037507477489603
300;31;Children and adults;NA;NA;103.96666666666667;1996-11-01;2005-06-30;2001;No merge and no split;Nguyen;Nguyen (2007) [1996–2005];Interventional;single centre;Vietnam;Asia;low;1991–2000;na;55;19;7;NA;9;NA;9;NA;NA;NA;123;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10333333333333333;0.13970939383715616;0.06695727282951053;10.333333333333334;0.018559214542766746
334;34;Children;NA;NA;71.96774193548387;1995-01-01;2000-12-31;1997;No merge and no split;Odetola;Odetola (2005) [1995–2000];Observational;multicentre;United States;N-America;high;1991–2000;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.10179640718562874;0.13601396920328382;0.06757884516797369;10.179640718562874;0.017457939804926055
124;33;Children;36;88;71.96774193548387;1998-01-01;2003-12-31;2000;No merge and no split;Ogunlesi;Ogunlesi (2005) [1998–2003];Observational;single centre;Nigeria;Africa;low;1991–2000;na;42;7;42;NA;3;NA;3;NA;NA;NA;NA;27;8;3;10;NA;2;NA;2;NA;NA;NA;NA;8;0.2661290322580645;0.3569301837678591;0.17532788074826988;26.61290322580645;0.046327118117242154
282;22;Neonates;NA;NA;12.967741935483872;2010-07-01;2011-07-31;2011;No merge and no split;Okike;Okike (2014) [2010–2011];Observational;multicentre;United Kingdom;Europe;high;2001–2010;na;25;20;3;9;34;133;3;2;3;2;22;NA;5;0;2;0;3;7;2;0;1;0;2;NA;0.07801418439716312;0.1106142371959359;0.04541413159839035;7.801418439716312;0.016632679999373866
85;15;Adults;25;60;59.96774193548387;1991-01-01;1995-12-31;1993;No merge and no split;Okome;Okome (1999) [1991–1995];Observational;single centre;Gabon;Africa;high;1991–2000;na;55;25;NA;NA;3;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.17647058823529413;0.2657770277478416;0.08716414872274662;17.647058823529413;0.045564509955381374
46;12;Neonates and children;14;32;23.967741935483872;1986-01-01;1987-12-31;1986;No merge and no split;Olanrewaju;Olanrewaju (1991) [1986–1987];Observational;single centre;Nigeria;Africa;low;1981–1990;na;27;5;5;NA;3;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2608695652173913;0.408470416645;0.11326871378978264;25;0.07530655685082076
800;192;Neonates and children;332;468;95.96774193548387;2000-01-01;2007-12-31;2003;No merge and no split;Olson;Olson (2015) [2000–2007];Observational;multicentre;Guatemala;S-America;low;2001–2010;na;169;NA;210;NA;NA;NA;NA;NA;NA;NA;98;248;64;NA;39;NA;NA;NA;NA;NA;NA;NA;28;44;0.24;0.27394819582835;0.20605180417165003;24;0.01732050807568877
447;137;Not specified;NA;NA;47.96774193548387;1976-01-01;1979-12-31;1977;No merge and no split;Onile;Onile (1982) [1976–1979];Observational;single centre;Nigeria;Africa;low;1971–1980;na;182;NA;100;NA;NA;NA;NA;NA;NA;NA;155;NA;75;NA;23;NA;NA;NA;NA;NA;NA;NA;37;NA;0.30648769574944074;0.3578103172819026;0.2551650742169788;30.648769574944073;0.026185010985949945
170;2;Children;NA;NA;131.96774193548387;1988-01-01;1998-12-31;1993;No merge and no split;Oostenbrink;Oostenbrink (2002) [1988–1998];Observational;multicentre;Netherlands;Europe;high;1991–2000;na;16;64;77;NA;NA;NA;NA;NA;NA;NA;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.011764705882352941;0.028069756366183918;-0.004540344601478037;1.1764705882352942;0.00831890330807703
54;8;Children and adults;27;27;179.96774193548387;1988-01-01;2002-12-31;1995;No merge and no split;Ostergaard;Ostergaard (2004) [1988–2002];Observational;single centre;Denmark;Europe;high;1991–2000;na;10;18;2;1;NA;NA;1;NA;NA;1;NA;21;4;1;NA;0;NA;NA;1;NA;NA;1;NA;1;0.14814814814814814;0.25080957712041724;0.04548671917587903;14.814814814814813;0.0523782800878924
25;15;Neonates;12;13;95.96774193548387;1959-01-01;1966-12-31;1962;No merge and no split;Overall;Overall (1970) [1959–1966];Observational;multicentre;United States;N-America;high;1961–1970;na;0;1;1;2;8;NA;NA;NA;3;NA;5;5;0;0;1;1;7;NA;NA;NA;3;NA;1;2;0.6;0.9036418943426615;0.2963581056573385;60;0.1549193338482967
17;9;Neonates;NA;NA;47.96774193548387;1989-04-01;1993-03-31;1991;split age;Ozumba;Ozumba (1994) [1989–1993];Observational;single centre;Nigeria;Africa;low;1981–1990;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5294117647058824;0.8752941176470588;0.18352941176470589;52.94117647058824;0.1764705882352941
59;13;Children;NA;NA;47.96774193548387;1989-04-01;1993-03-31;1991;split age;Ozumba;Ozumba (1994) [1989–1993];Observational;single centre;Nigeria;Africa;low;1981–1990;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.22033898305084745;0.34011661864253245;0.1005613474591624;22.033898305084744;0.06111103856718624
78;19;Children and adults;30;48;19;1989-05-01;1990-12-01;1990;No merge and no split;Pallangyo;Pallangyo (1992) [1989–1990];Observational;single centre;Tanzania;Africa;low;1981–1990;na;18;35;NA;NA;NA;NA;NA;NA;NA;NA;1;24;7;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;0.24358974358974358;0.35312105037615027;0.1340584368033369;24.358974358974358;0.055883319788983005
366;97;Children;NA;NA;47.96774193548387;1991-01-01;1994-12-31;1992;split age;Palmer;Palmer (1999) [1991–1994];Observational;single centre;Gambia;Africa;low;1991–2000;na;96;16;113;NA;NA;NA;NA;NA;NA;NA;13;128;37;2;20;NA;NA;NA;NA;NA;NA;NA;7;31;0.2650273224043716;0.3177698395943179;0.21228480521442525;26.50273224043716;0.026909447545890988
54;14;Neonates;NA;NA;47.96774193548387;1991-01-01;1994-12-31;1992;split age;Palmer;Palmer (1999) [1991–1994];Observational;single centre;Gambia;Africa;low;1991–2000;na;15;0;1;NA;NA;NA;NA;NA;NA;NA;15;23;4;0;0;NA;NA;NA;NA;NA;NA;NA;7;3;0.25925925925925924;0.3950675644088319;0.12345095410968657;25.925925925925924;0.06928995160692482
80;13;Not specified;31;49;88;2009-01-01;2016-05-01;2012;No merge and no split;Park;Park (2017) [2009–2016];Observational;multicentre;Korea;Asia;high;After 2010;na;24;NA;NA;5;NA;NA;NA;NA;NA;NA;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.1625;0.2508360062488677;0.07416399375113228;16.25;0.045069390943299856
60;16;Children;15;45;13.966666666666667;1987-05-01;1988-06-30;1987;No merge and no split;Patwari;Patwari (1995) [1987–1988];NA;single centre;India;Asia;low;1981–1990;na;4;5;14;NA;2;NA;NA;NA;NA;NA;2;33;3;1;7;NA;1;NA;NA;NA;NA;NA;1;3;0.26666666666666666;0.3973333333333333;0.136;26.666666666666668;0.06666666666666667
528;157;Children and adults;NA;NA;13;1989-05-01;1990-06-01;1989;No merge and no split;Pecoul;Pecoul (1991) [1989–1990];Interventional;multicentre;Multinational;Africa;low;1981–1990;na;115;161;133;NA;NA;NA;1;NA;NA;NA;16;102;77;21;48;NA;NA;NA;NA;NA;NA;NA;11;NA;0.29734848484848486;0.34386123031976834;0.2508357393772014;29.734848484848484;0.02373099258738953
403;133;Children;NA;NA;11.967741935483872;2004-01-01;2004-12-31;2004;No merge and no split;Pelkonen;Pelkonen (2008) [2004–2004];Observational;single centre;Angola;Africa;low;2001–2010;na;93;40;232;NA;NA;NA;NA;NA;NA;NA;19;NA;35;5;76;NA;NA;NA;NA;NA;NA;NA;11;NA;0.33002481389578164;0.38611370393437905;0.27393592385718424;33.002481389578165;0.02861678063193745
723;272;Children;NA;386;35.266666666666666;2005-07-18;2008-06-26;2007;No merge and no split;Pelkonen;Pelkonen (2011) [2005–2008];Interventional;single centre;Angola;Africa;low;2001–2010;na;184;49;188;NA;NA;NA;NA;NA;NA;NA;32;270;82;7;62;NA;NA;NA;NA;NA;NA;NA;19;102;0.37621023513139695;0.4209199835475;0.331500486715294;37.6210235131397;0.0228110961306648
139;34;Neonates;NA;NA;20.70967741935484;2016-02-01;2017-10-23;2016;No merge and no split;Pelkonen;Pelkonen (2021) [2016–2017];Observational;single centre;Angola;Africa;low;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2446043165467626;0.3268249331935021;0.1623836999000231;24.46043165467626;0.04194929420752015
654;86;Children;NA;377;95.96774193548387;1996-01-01;2003-12-31;1999;No merge and no split;Peltola;Peltola (2007) [1996–2003];Interventional;multicentre;Multinational;S-America;low;1991–2000;na;132;110;221;NA;NA;NA;NA;NA;NA;NA;21;170;30;1;32;NA;NA;NA;NA;NA;NA;NA;9;14;0.13149847094801223;0.15929096674491067;0.10370597515111381;13.149847094801222;0.014179844794335934
152;12;Children;46;106;35.96774193548387;1996-01-01;1998-12-31;1997;No merge and no split;Pena;Pena (1999) [1996–1998];Observational;single centre;Venezuela;S-America;high;1991–2000;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.07894736842105263;0.12361604714256579;0.03427868969953948;7.894736842105263;0.022790142204853647
4798;1157;Not specified;NA;NA;119.96774193548387;1998-01-01;2007-12-31;2002;No merge and no split;Perez;Perez (2010) [1998–2007];Observational;multicentre;Cuba;N-America;high;2001–2010;na;1131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.24114214255939975;0.2550372691326895;0.22724701598611002;24.114214255939974;0.00708935029249476
140;13;Children;NA;NA;35.96774193548387;1976-09-01;1979-08-31;1978;No merge and no split;Perez-Yarza;Perez-Yarza (1980) [1976–1979];Observational;single centre;Spain;Europe;high;1971–1980;na;8;122;3;NA;1;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.09285714285714286;0.14333486071363868;0.04237942500064701;9.285714285714286;0.025753937681885632
45;15;Neonates;20;25;144;2004-01-01;2016-01-01;2009;No merge and no split;Peros;Peros (2020) [2004–2016];Observational;single centre;Netherlands;Europe;high;2001–2010;na;NA;NA;NA;NA;10;3;NA;NA;NA;NA;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.3333333333333333;0.502023274634812;0.16464339203185474;33.33333333333333;0.08606629658238706
86;16;Adults;39;47;71.96774193548387;1984-01-01;1989-12-31;1986;No merge and no split;Pfister;Pfister (1993) [1984–1989];Observational;single centre;Germany;Europe;high;1981–1990;na;30;5;6;2;2;1;5;NA;1;NA;10;24;10;0;0;1;0;1;1;NA;0;NA;2;1;0.18604651162790697;0.2772093023255814;0.09488372093023256;NA;0.046511627906976744
38;7;Adults;22;16;124.96774193548387;1992-11-01;2003-03-31;1998;No merge and no split;Pizon;Pizon (2006) [1992–2003];Observational;single centre;United States;N-America;high;1991–2000;na;9;4;1;2;1;1;2;NA;2;1;11;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.18421052631578946;0.320675593939121;0.04774545869245795;18.421052631578945;0.06962503450169975
633;65;Not specified;NA;NA;131.96774193548387;2004-01-01;2014-12-31;2009;No merge and no split;Polkowska;Polkowska (2017) [2004–2014];Observational;multicentre;Finland;Europe;high;2001–2010;na;308;163;26;50;NA;86;NA;NA;NA;NA;NA;NA;38;14;0;11;NA;2;NA;NA;NA;NA;NA;NA;0.10268562401263823;0.1276493288888865;0.07772191913638996;10.268562401263823;0.012736584120534833
715;124;Adults;364;351;431;1982-01-01;2017-12-01;1999;No merge and no split;Pomar;Pomar (2020) [1982–2017];Observational;single centre;Spain;Europe;high;1991–2000;na;180;205;19;79;17;NA;NA;NA;NA;NA;84;131;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.17342657342657342;0.2039519388843268;0.14290120796882003;17.34265734265734;0.015574166049874178
191;4;Children;NA;NA;54;1973-01-01;1977-07-01;1975;No merge and no split;Pomeroy;Pomeroy (1990) [1973–1977];Observational;single centre;United States;N-America;high;1971–1980;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.020942408376963352;0.04146596858638744;4.1884816753926744e-4;2.094240837696335;0.010471204188481676
140;3;Children;61;79;121;1999-05-01;2009-06-01;2004;No merge and no split;Porobic;Porobic (2013) [1999–2009];Observational;single centre;Bosnia and Herz.;Europe;high;2001–2010;na;8;12;19;NA;1;NA;NA;NA;NA;NA;9;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.02142857142857143;0.04567728273453571;-0.002820139877392853;2.142857142857143;0.012371791482634837
71;2;Neonates;NA;NA;59.96666666666667;2011-07-01;2016-06-30;2013;No merge and no split;Pruitt;Pruitt (2019) [2011–2016];Observational;multicentre;United States;N-America;high;After 2010;na;2;NA;NA;4;13;39;NA;NA;NA;NA;13;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;1;NA;0.028169014084507043;0.06720927580635586;-0.010871247637341779;2.8169014084507045;0.019918500878494293
89;17;Children;35;54;23;1990-04-01;1992-03-01;1991;No merge and no split;Qazi;Qazi (1996) [1990–1992];Interventional;single centre;Pakistan;Asia;low;1981–1990;na;6;8;20;NA;NA;NA;NA;NA;NA;NA;6;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.19101123595505617;0.2818122137776473;0.10021025813246501;19.101123595505616;0.04632702950132202
658;75;Not specified;271;387;131.96774193548387;1949-01-01;1959-12-31;1954;No merge and no split;Quaade;Quaade (1962) [1949–1959];Observational;single centre;Denmark;Europe;high;Before 1961;na;133;267;84;2;6;NA;10;NA;NA;1;17;138;23;10;8;0;4;NA;6;NA;NA;1;8;15;0.11398176291793313;0.13977826430725682;0.08818526152860942;11.398176291793312;0.013161480300675356
192;43;Adults;48;146;90;1995-01-01;2002-07-01;1998;No merge and no split;Rabbani;Rabbani (2003) [1995–2002];Observational;single centre;Pakistan;Asia;low;1991–2000;na;35;30;NA;NA;7;NA;8;NA;4;4;5;99;6;3;NA;NA;6;NA;3;NA;4;3;3;15;0.22395833333333334;0.2908988516022496;0.15701781506441706;22.395833333333336;0.03415332564740626
54;8;Neonates and children;NA;NA;191.96774193548387;1966-01-01;1981-12-31;1973;No merge and no split;Rantakallio;Rantakallio (1986) [1966–1981];Observational;multicentre;Finland;Europe;high;1971–1980;na;1;21;8;NA;1;NA;NA;NA;NA;NA;2;21;0;3;2;NA;1;NA;NA;NA;NA;NA;0;2;0.14814814814814814;0.25080957712041724;0.04548671917587903;14.814814814814813;0.0523782800878924
42;12;Adults;31;17;144;1976-01-01;1988-01-01;1981;No merge and no split;Rasmussen;Rasmussen (1992) [1976–1988];Observational;multicentre;Denmark;Europe;high;1971–1980;na;16;5;2;NA;1;NA;3;NA;NA;NA;1;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2857142857142857;0.44737236108738093;0.12405621034119049;28.57142857142857;0.08247860988423227
32;14;Children;NA;NA;NA;NA;NA;2000;No merge and no split;Ray;Ray (2000);Observational;single centre;India;Asia;low;1991–2000;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4375;0.6666765149399039;0.2083234850600961;43.75;0.11692679333668565
31;9;Neonates;11;20;66.96774193548387;1990-01-01;1995-07-31;1992;No merge and no split;Rios-Reategui;Rios-Reategui (1998) [1990–1995];Observational;single centre;Mexico;S-America;high;1991–2000;na;0;NA;NA;NA;6;2;5;4;4;3;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2903225806451613;0.48;0.10064516129032258;NA;0.0967741935483871
43;11;Neonates and children;NA;NA;11.967741935483872;2006-01-09;2007-01-08;2006;No merge and no split;Roca;Roca (2009) [2006–2007];Observational;single centre;Mozambique;Africa;low;2001–2010;na;9;7;14;NA;1;NA;4;2;2;NA;4;NA;4;0;3;NA;1;NA;NA;NA;2;NA;1;NA;0.2558139534883721;0.4069903392813159;0.10463756769542829;25.581395348837212;0.07713080907803255
100;20;Children;38;62;17.966666666666665;1984-01-01;1985-06-30;1984;No merge and no split;Rodriguez;Rodriguez (1985) [1984–1985];Interventional;single centre;Dominican Rep.;N-America;low;1981–1990;na;17;17;42;NA;NA;NA;NA;NA;NA;NA;14;10;8;1;3;NA;NA;NA;NA;NA;NA;NA;5;3;0.2;0.28765386471799176;0.11234613528200825;20;0.04472135954999579
107;13;Neonates and children;NA;NA;59.96774193548387;1981-01-01;1985-12-31;1983;No merge and no split;Rosenthal;Rosenthal (1989) [1981–1985];Observational;single centre;Israel;Asia;high;1981–1990;na;29;20;42;NA;NA;NA;NA;NA;NA;NA;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.12149532710280374;0.18754093925148985;0.05544971495411758;12.149532710280374;0.033696740892186806
258;23;Neonates and children;110;148;138;1979-01-01;1990-07-01;1984;No merge and no split;Rothrock;Rothrock (1992) [1979–1990];Observational;single centre;United States;N-America;high;1981–1990;na;34;2;200;NA;6;11;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.08914728682170543;0.12558073560346097;0.05271383803994988;8.914728682170542;0.01858849427640589
57;5;Children;NA;NA;59.96774193548387;2010-01-01;2014-12-31;2012;No merge and no split;Sadeq;Sadeq (2017) [2010–2014];Observational;multicentre;Kuwait;Asia;high;After 2010;na;23;10;7;NA;NA;5;NA;NA;NA;NA;11;NA;3;1;1;NA;NA;0;NA;NA;NA;NA;0;NA;0.08771929824561403;0.16460865326139626;0.010829943229831796;8.771929824561402;0.0392292627631542
100;25;Children;NA;NA;19;1994-09-01;1996-04-01;1995;No merge and no split;Sahai;Sahai (2001) [1994–1996];Observational;single centre;India;Asia;low;1991–2000;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.25;0.348;0.152;25;0.049999999999999996
28;21;Children;NA;NA;23.967741935483872;1940-01-01;1941-12-31;1940;split time;Sakakihara;Sakakihara (1989) [1940–1941];Observational;single centre;Japan;Asia;high;Before 1961;na;4;13;2;NA;0;NA;NA;NA;NA;NA;2;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.75;1.0707802986469088;0.4292197013530912;75;0.1636634176769943
18;5;Children;NA;NA;23.967741935483872;1950-01-01;1951-12-31;1950;split time;Sakakihara;Sakakihara (1989) [1950–1951];Observational;single centre;Japan;Asia;high;Before 1961;na;0;4;2;NA;1;NA;NA;NA;NA;NA;1;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.2777777777777778;0.5212607353277549;0.034294820227800685;27.77777777777778;0.12422599874998831
15;8;Children;NA;NA;23.967741935483872;1960-01-01;1961-12-31;1960;split time;Sakakihara;Sakakihara (1989) [1960–1961];Observational;single centre;Japan;Asia;high;Before 1961;na;0;2;1;NA;0;NA;NA;NA;NA;NA;4;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5333333333333333;0.9029144776335021;0.1637521890331645;53.333333333333336;0.18856180831641267
5;2;Children;NA;NA;23.967741935483872;1970-01-01;1971-12-31;1970;split time;Sakakihara;Sakakihara (1989) [1970–1971];Observational;single centre;Japan;Asia;high;1961–1970;na;0;0;0;NA;0;NA;NA;NA;NA;NA;0;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.4;0.9543717164502532;-0.15437171645025327;40;0.282842712474619
2;1;Children;NA;NA;23.967741935483872;1980-01-01;1981-12-31;1980;split time;Sakakihara;Sakakihara (1989) [1980–1981];Observational;single centre;Japan;Asia;high;1971–1980;na;0;0;1;NA;0;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5;1.48;-0.48;50;0.5
262;99;Neonates and children;NA;NA;95.96774193548387;1983-01-01;1990-12-31;1986;No merge and no split;Salaun-Saraux;Salaun-Saraux (1995) [1983–1990];Observational;single centre;Rwanda;Africa;low;1981–1990;na;103;29;80;NA;NA;NA;NA;NA;NA;NA;50;NA;54;3;22;NA;NA;NA;NA;NA;NA;NA;20;NA;0.37786259541984735;0.45229677010415936;0.3034284207355353;37.786259541984734;0.0379766197368939
43;8;Children;NA;NA;11.967741935483872;1985-01-01;1985-12-31;1985;No merge and no split;Salih;Salih (1990) [1985–1985];NA;single centre;Sudan;Africa;low;1981–1990;na;7;8;25;NA;NA;NA;NA;NA;NA;NA;3;NA;2;0;4;NA;NA;NA;NA;NA;NA;NA;2;NA;0.18604651162790697;0.3149701666163379;0.057122856639475986;18.6046511627907;0.06577737499409744
20;3;Neonates and children;7;14;19.70967741935484;2001-01-01;2002-08-23;2001;No merge and no split;Sallam;Sallam (2004) [2001–2002];NA;single centre;Yemen;Asia;low;1991–2000;na;3;NA;5;NA;2;NA;NA;NA;NA;NA;10;NA;0;NA;2;NA;0;NA;NA;NA;NA;NA;1;NA;0.15;0.31974097914175004;-0.01974097914174997;15;0.08660254037844389
86;28;Neonates;NA;NA;35.96774193548387;2017-01-01;2019-12-31;2018;No merge and no split;Salmanov;Salmanov (2021) [2017–2019];Observational;multicentre;Ukraine;Europe;high;After 2010;na;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.32558139534883723;0.4461784318531767;0.2049843588444977;32.55813953488372;0.06152910025731607
52;10;Children;NA;NA;119.96774193548387;1956-01-01;1965-12-31;1960;split time;Salwen;Salwen (1987) [1956–1965];Observational;multicentre;Sweden;Europe;high;Before 1961;na;5;13;33;NA;NA;NA;NA;NA;NA;NA;1;NA;2;3;5;NA;NA;NA;NA;NA;NA;NA;0;NA;0.19230769230769232;0.3115012348832697;0.07311414973211494;19.230769230769234;0.06081303192631499
84;3;Children;NA;NA;119.96774193548387;1966-01-01;1975-12-31;1970;split time;Salwen;Salwen (1987) [1966–1975];Observational;multicentre;Sweden;Europe;high;1961–1970;na;7;24;50;NA;1;2;NA;NA;NA;NA;NA;NA;2;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;0.03571428571428571;0.07612880455755952;-0.004700233128988088;3.571428571428571;0.020619652471058063
65;3;Children;NA;NA;59.96774193548387;1976-01-01;1980-12-31;1978;split time;Salwen;Salwen (1987) [1976–1980];Observational;multicentre;Sweden;Europe;high;1971–1980;na;7;18;40;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.046153846153846156;0.09838183973592309;-0.00607414742823076;4.615384615384616;0.026646935501059656
69;34;Neonates;23;46;23.967741935483872;1972-01-01;1973-12-31;1972;No merge and no split;Santhanakrishnan;Santhanakrishnan (1974) [1972–1973];Observational;single centre;India;Asia;low;1971–1980;na;0;NA;NA;NA;3;NA;5;NA;6;2;19;37;0;NA;NA;NA;2;NA;4;NA;5;1;8;14;0.4927536231884058;0.6583864596216926;0.32712078675511896;49.275362318840585;0.08450654920065655
375;148;Children;157;216;59.96774193548387;2012-01-22;2017-01-21;2014;No merge and no split;Savonius;Savonius (2021) [2012–2017];Interventional;single centre;Angola;Africa;low;After 2010;na;73;37;7;NA;NA;NA;NA;NA;NA;NA;39;217;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.39466666666666667;0.4582518109833841;0.3310815223499493;39.46666666666667;0.0324414001615905
322;162;Adults;NA;NA;32.96774193548387;2002-05-01;2005-01-31;2003;No merge and no split;Scarborough;Scarborough (2007) [2002–2005];Interventional;single centre;Malawi;Africa;low;2001–2010;na;275;20;3;NA;11;NA;2;NA;NA;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.5031055900621118;0.5805798982616813;0.42563128186254223;50.31055900621118;0.0395277082650865
13974;1847;Not specified;NA;NA;47.96774193548387;1978-01-01;1981-12-31;1980;No merge and no split;Schlech;Schlech (1985) [1978–1981];Observational;multicentre;United States;N-America;high;1971–1980;na;1865;2742;6756;265;NA;476;NA;NA;NA;NA;1043;827;490;282;405;76;NA;107;NA;NA;NA;NA;351;136;0.13217403749821097;0.13820197554544308;0.12614609945097885;13.217403749821097;0.0030754785955265907
122;32;Not specified;46;76;155.96774193548387;1950-01-01;1962-12-31;1956;No merge and no split;Schmuziger;Schmuziger (1965) [1950–1962];Observational;single centre;Switzerland;Europe;high;Before 1961;na;45;23;23;NA;NA;NA;NA;NA;NA;NA;7;24;19;2;0;NA;NA;NA;NA;NA;NA;NA;5;6;0.26229508196721313;0.353175691221353;0.17141447271307325;26.229508196721312;0.04636765778272443
